255.61666666666667,1597088220000,0
249.23333333333332,1597088280000,0
251.63333333333333,1597088340000,0
250.51666666666668,1597088400000,0
249.0,1597088460000,0
250.7,1597088520000,0
253.4,1597088580000,0
254.9,1597088640000,0
258.4166666666667,1597088700000,0
266.71666666666664,1597088760000,0
269.7,1597088820000,0
264.96666666666664,1597088880000,0
256.5,1597088940000,0
254.71666666666667,1597089000000,0
250.01666666666668,1597089060000,0
256.2,1597089120000,0
257.6333333333333,1597089180000,0
251.68333333333334,1597089240000,0
252.71666666666667,1597089300000,0
257.1,1597089360000,0
263.5,1597089420000,0
261.1166666666667,1597089480000,0
265.8,1597089540000,0
264.31666666666666,1597089600000,0
256.3666666666667,1597089660000,0
586.85,1597089720000,0
900.5,1597089780000,0
656.3,1597089840000,0
608.95,1597089900000,0
814.6,1597089960000,0
485.43333333333334,1597090020000,0
318.5833333333333,1597090080000,0
339.7,1597090140000,0
370.0833333333333,1597090200000,0
357.25,1597090260000,0
337.3833333333333,1597090320000,0
303.93333333333334,1597090380000,0
318.28333333333336,1597090440000,0
328.01666666666665,1597090500000,0
298.05,1597090560000,0
271.46666666666664,1597090620000,0
269.3666666666667,1597090680000,0
281.25,1597090740000,0
274.6666666666667,1597090800000,0
264.98333333333335,1597090860000,0
247.53333333333333,1597090920000,0
242.86666666666667,1597090980000,0
246.45,1597091040000,0
255.6,1597091100000,0
245.1,1597091160000,0
238.35,1597091220000,0
241.73333333333332,1597091280000,0
245.73333333333332,1597091340000,0
238.08333333333334,1597091400000,0
232.93333333333334,1597091460000,0
231.43333333333334,1597091520000,0
245.75,1597091580000,0
231.81666666666666,1597091640000,0
229.61666666666667,1597091700000,0
233.48333333333332,1597091760000,0
218.03333333333333,1597091820000,0
225.21666666666667,1597091880000,0
233.13333333333333,1597091940000,0
131.8,1597092000000,0
123.93333333333334,1597092060000,0
120.95,1597092120000,0
115.48333333333333,1597092180000,0
109.3,1597092240000,0
110.03333333333333,1597092300000,0
110.43333333333334,1597092360000,0
111.0,1597092420000,0
109.53333333333333,1597092480000,0
102.7,1597092540000,0
97.68333333333334,1597092600000,0
100.75,1597092660000,0
109.61666666666666,1597092720000,0
115.73333333333333,1597092780000,0
122.45,1597092840000,0
131.35,1597092900000,0
115.86666666666666,1597092960000,0
119.71666666666667,1597093020000,0
105.48333333333333,1597093080000,0
122.11666666666666,1597093140000,0
79.33333333333333,1597093200000,0
0.0,1597093260000,0
2.9322033898305087,1597093620000,0
2.9,1597093680000,0
3.0,1597093740000,0
2.8833333333333333,1597093800000,0
